	DMSO_egg	DMSO_1cell	DMSO_4cell	DMSO_64cell	DMSO_sphere	DMSO_shield	NAI_egg	NAI_1cell	NAI_4cell	NAI_64cell	NAI_sphere	NAI_shield
NM_001113758	1.5549408732899999	1.86513562092	2.13624051303	2.12668390598	2.7868235897500004	2.0220774061099998	1.30800826547	2.15317179	1.78501072661	1.81521880843	2.13015705489	1.67928358752
NM_001076743	4.3963563168599995	4.47913678591	3.82086181576	3.4919152502599995	3.9321593759500004	2.01332062569	4.25399881326	3.8267617616500003	3.5114089665199995	3.30234208195	3.6630859099	1.74133266937
NM_131347	3.86272732259	4.06607763868	4.0430679382	4.36079898465	4.3228413021800005	4.04606889399	3.6791432389	3.9931890521099995	4.1859403228500005	4.645960795340001	4.46786879101	4.29912602497
NM_131345	6.322913763280001	6.10753949771	6.6737077311	6.4546994918400005	6.9522975335399995	7.0130425134	6.19221870184	6.550009526139999	6.59572976947	6.27055100525	6.751583360680001	7.221869204289999
NM_212698	6.89900553212	6.795250269069999	6.47345125684	6.161775123480001	5.80131592571	6.658643093099999	6.84375217978	6.261039051830001	5.527584329090001	4.95415168824	5.006333547440001	5.95519501799
NM_131342	3.7680998003900004	3.3794183054	3.7025204677900003	3.5680797611300004	3.4621589147500003	5.44390045381	3.84464927623	3.1044721805	3.0455507064700003	2.71374115751	3.28901843046	4.59396860986
NM_131341	0.737921676146	0.44347627971000003	0.5214430175370001	0.587615178397	0.42766678061499996	0.47906460811499996	0.819945721415	0.651819373209	0.577838724093	0.658035375945	0.409156001489	0.467109719303
NM_001270536	5.549384466549999	5.21395842539	5.36027803278	5.16592823834	5.23587543486	3.4369385086900004	5.640510493530001	5.665800117359999	5.80692635733	5.525932617790001	5.48855547666	4.13878451109
NM_001177451	0.17645554215999998	0.26793018559500004	0.309515480306	0.456823134238	0.35234028657600003	0.40505833227300003	0.211934122095	0.35240295811300004	0.379542062756	0.392367486277	0.246399947336	0.38683808268500003
NM_194379	1.8541662350900001	2.33909750727	2.92504028867	3.75179282149	3.9873199503500003	2.5063688209	1.86635925925	2.7167929398000004	2.97669001381	4.04933658255	3.82366704496	2.92246293918
NM_001077615	4.113700010940001	4.47712855123	4.15746211556	4.30086919853	4.35112804688	2.983394692	4.33363171927	4.68237984584	4.37994198084	4.49192591787	4.60155822829	3.3722889541400005
NM_001039461	2.4533856692800002	2.82267884917	4.10021403443	4.75164247289	5.69691773379	5.492007544580001	2.2874541992700004	3.21137307661	3.83152546542	4.6508712529	5.31938900904	5.576641199809999
NM_001039460	0.658382818588	0.8028947780310001	1.69386285301	2.07831191343	2.52952516881	2.66836454011	0.454645360242	1.74912969949	1.7552824637400002	2.35371810458	2.53237561247	2.16450874023
NM_001077616	2.93890796818	2.65676590155	3.3594249542	3.5460758158899996	3.6322579797500003	2.2697001873400002	3.07267426959	3.21014027898	3.31652915988	3.21546158314	3.2496811664	2.04552893494
NM_130933	0.20311957495400002	0.187391610792	0.620469527389	0.9006610964280001	0.940715240168	1.03637761977	0.25140553216	0.432887562905	0.726088375314	0.926748704779	0.7735966862289999	1.67821511847
NM_001122749	7.437185465900001	7.426368129199999	7.20280901375	6.95613075153	6.920135859089999	4.2760382701	7.404043429810001	7.1743626672600005	6.9279165674600005	6.53442557526	6.32161129196	4.6152326727199995
NM_001122748	1.13206748516	1.43454416164	1.7908080519099998	1.9869539596	2.08141536897	0.512499366302	1.05620591295	1.80012671775	1.74993852241	1.98884253724	2.07019952818	0.6776560931360001
NM_001122747	6.4277572656699995	6.38487830231	6.245800104319999	5.74052513905	6.46190306528	3.0831968771700002	6.4976571425400005	6.74950063385	6.27560814466	5.99263187735	6.35869923983	3.3280356815900003
NM_001177455	2.31992867069	2.3899307157	3.2810824311	3.78597592874	4.01425168497	1.0098769865200001	1.9810402930200002	3.0193287829699997	3.1347986612700005	3.5694518278800005	3.75185577296	0.894837155986
NM_001122745	2.70670608037	3.06495723398	3.8070224415800005	4.38175743728	4.67085042435	2.3875312266099997	2.3291362257499997	3.21357160138	3.8138683729400005	4.276556584240001	4.52708830869	2.81366669016
NM_001122743	0.19382475199299998	0.393296168843	0.830795979498	1.09180328314	1.49997708847	2.78691418562	0.187809013072	0.42437917945	0.729772255281	1.14755564057	1.32297218678	2.33234195151
NM_001077611	5.30286495939	5.9361983854	5.94828654625	5.874347781849999	5.83731130554	5.66786454856	5.228304384009999	5.65105548496	6.137727143709999	6.02796726566	5.86404713804	5.71006148766
NM_194378	2.50651532773	2.94140439931	3.6051452604	3.62332333066	3.76675308958	6.591179789990001	2.76404645722	3.49895116009	3.6090330244699995	3.3340630091500003	3.44525720455	5.81273062635
NM_001271624	4.13319099834	3.9687613259800005	4.00723391035	3.7582656119099997	3.80615162514	5.85702481446	4.2081053578	3.8865069175699998	3.78294488514	3.1864535615900005	3.46887468446	5.64983242665
NM_130930	1.13844565917	1.13669806784	1.36228555425	1.1795342957100001	1.24481123605	1.3973799371899998	0.9356277131730001	1.1915331652799999	1.3506668478400001	1.52506867803	1.45395171838	1.2110781399200001
NM_001077768	3.75197295066	3.7332585482	4.3175405819099995	4.5878484532699995	4.816084201040001	3.8593464862099998	3.48088181689	4.05996942764	4.36634204524	4.8917175724	4.96272184864	4.02635205441
NM_001077769	0.8926535526980001	1.53088322072	1.44740605727	1.85604308711	1.6818446399	0.839074493529	0.9024326453329999	1.14360016972	1.89997889243	2.49471448018	2.40394236799	0.635353175957
NM_001077764	3.6945958510800003	2.87485391513	3.8562151873	3.7548376892000004	2.9902385025200005	2.23270271364	3.67732785621	3.40185655201	3.80969506104	4.10626505615	3.2816149579900005	2.46661499472
NM_001077766	4.41134405999	4.376186569830001	4.504352244150001	4.1211561225999995	4.13112094902	3.08026555077	4.41614736507	4.37711965131	4.264355119559999	3.83421240247	3.9650520827199998	2.8418320816500002
NM_001077767	4.274467651919999	4.25937557864	4.45118675885	4.566992422659999	4.240519169230001	1.3683198996000001	3.9510204206800004	3.8606841989599996	3.9382499358599996	3.97226763574	4.04146955481	1.5678978700100001
NM_001077760	5.5926111948	5.61103720881	5.701185451719999	5.27041851887	5.65436982839	6.34481052835	5.6452269464	5.94022920546	5.59981482235	5.3188837517300005	5.0964898593	6.00147907622
NM_001077761	0.270250259964	0.30549926923500004	0.444165994422	0.537273826188	0.731074612427	1.31142069095	0.266415019997	0.30101985970199996	0.46877878418499996	0.612186151795	0.569315612578	1.07817792935
NM_001077763	4.43465641332	4.639233067519999	5.129856229850001	5.27148349635	6.48575270941	5.04798654675	4.2810188592800005	5.1748485816	5.25222497267	5.452495036569999	6.160652022640001	5.10036576634
NM_001327852	5.2590133057	5.32710055603	5.54474884728	5.09523319268	4.93200526065	4.27698031095	5.18992545501	5.32987515815	5.503134827490001	5.17324016254	5.035691431419999	4.307062949930001
NM_001327851	5.24184335468	5.34195867909	5.48626415857	5.08516525278	5.0089060301699995	4.32735256916	5.123883999069999	5.3469510669	5.449000692469999	5.13907019018	5.047358110169999	4.2800266748
NM_001327857	4.45246884054	5.02259225137	6.12407972914	6.578780108230001	5.681922674019999	4.20624151431	4.60395241473	5.3848191751600005	6.23567892066	6.7666213082599995	5.77544154228	4.12921693875
NM_207093	0.602127574434	0.40354332416999994	0.38869837309199995	0.510999437672	1.1031256920799999	1.57587632151	0.5511719553800001	0.402128351867	0.540190594969	0.76912979537	1.3907899670800001	2.15404753842
NM_001017544	4.81438520406	5.29373893774	4.80717061531	4.72264925307	4.3372982183	1.65835657018	4.91452498503	4.6537071590400005	4.68338101926	4.772382728369999	4.31372701355	1.9925826400400002
NM_001017545	2.46060982848	2.4291276454700004	3.65558172648	4.2611469709	4.2768285724199995	2.57287029831	2.4567101131	3.2600179335500004	3.98138411644	4.26822164188	4.19548297669	2.4238667488099996
NM_001256189	4.6170943081099995	4.4811849219	4.954505316690001	4.820535104119999	4.7575702604900005	3.94588082145	4.521561145990001	4.6659459909	4.64931806728	4.24616322136	4.09337351138	3.55815225188
NM_001082852	3.40115122426	3.6865969294300003	4.569962980630001	4.50899251422	4.2998308325800005	1.3503401657700003	3.33845290579	4.016687870209999	4.239956488540001	4.23959879377	4.064370304680001	1.6784341036200001
NM_001082853	2.5518786542	3.2008619000200005	4.0922740291	4.28107859494	4.40201866492	1.57615276633	2.24857085325	3.59753599507	3.8017260284699996	4.13452198905	4.07040869684	1.7041375331200002
NM_001082850	0.7228601738510001	0.9700997035050001	2.3428745033	2.8468941743700005	2.38599772357	0.766664784962	0.8110170973049999	1.63174358937	2.25982308899	2.7800416896900004	2.369957692	0.5863175121940001
NM_001082851	2.29795079408	2.34777278668	3.17472475292	3.20281578514	3.36509258699	2.01159811128	2.3685061590000003	2.70923691478	2.9718791341900004	3.34607180403	3.5257816936300004	1.8165010116299998
NM_001082855	1.5673195602899999	1.29969610209	3.16501139462	4.16171685803	4.3633561292400005	4.91651502652	1.57377645227	2.3066816712000002	3.13731641585	4.62321458424	4.82636920527	5.0257395557099995
NM_001082858	3.07415954976	3.20913692574	3.8559347375699997	4.3242394198800005	4.382868900859999	3.17843305425	3.2004667727499996	3.22360568428	4.0772963851599995	4.832930994180001	5.08547396492	3.8555689883599995
NM_001082859	1.7424133507900004	1.7959726191900003	1.7968525503200001	1.8525065907700002	2.9575445572000003	3.60754465888	1.62129711935	2.45420801894	1.98585006615	2.05127692675	2.69167645578	3.3547927035100003
NM_001099423	2.26063165301	2.13635608632	2.33311228541	2.25022147533	2.35359774865	1.2604690815200001	2.0003085932299998	2.47029014308	2.5714627994	2.5256561479900004	2.56951146721	1.4446791646500001
NM_001126449	5.402226488019999	5.473634977330001	5.7451792180400005	5.42463533243	4.7626981199800005	2.59033468867	5.74358397597	5.67139991912	5.795600436769999	5.37759500003	4.6612808929	2.80944704402
NM_001099420	0.453738487294	0.207645118293	0.488283563214	0.57196808331	0.276263886995	0.917773198494	0.43246900279899997	0.422280957535	0.459656844841	0.534954776299	0.360171590797	0.713356217977
NM_001099426	1.06493466005	0.6543900499440001	1.0871884330700001	1.0321835311799998	1.0762924498	1.9355909373700002	1.84309938848	1.7806684442099998	1.5082202067500001	1.4715475728299998	1.26426367411	2.19106851032
NM_001099424	2.1646641898500003	2.35754648868	2.87970709067	2.82002353827	2.82979875922	1.20552876795	2.3768139499000003	2.9438644416299997	3.03560366671	2.60205248538	2.50766300858	1.5423254437
NM_001126440	4.28469442532	4.38706051973	4.80396589493	4.70284591405	5.58728413742	5.1291496814599995	3.90845985631	4.80528653166	4.729752582250001	4.98706902895	5.39789804407	5.51010913551
NM_001126443	2.0832844183000003	2.6668584232	2.15887047684	1.88564150405	2.0642005392200002	2.33323585771	2.16555970019	2.45942611655	2.15982698796	1.5686888542700002	1.4831959541600002	2.27924059763
NM_001126446	4.5530699736199995	4.28633134573	5.11715844114	5.21911845261	4.76150393378	2.8257182605299995	4.75311002642	5.27848285166	5.1588619831900004	5.27088014694	4.64226968181	2.5666667696700003
NM_213637	0.570040055691	0.543689536367	1.14712464471	1.83996593092	1.26286203147	0.659234350105	1.24244270371	1.11550128371	2.27967273768	3.85662867255	2.7903531670599997	2.2886534958099998
NM_213634	1.29327168803	1.70974100588	1.99706223776	1.79540679712	1.7449791942900001	6.15646261795	1.38655262968	1.05534773722	1.32812714127	1.3769787746899997	1.8348579479599998	5.4680596686800005
NM_213638	9.73326902332	9.39347253509	8.92748571534	8.57107170343	7.67256838267	7.03947935357	9.55199379077	9.109745767769999	8.69937438676	8.60534464295	7.9193237300899995	7.13025415079
NM_213639	7.09162877329	7.511886094260001	8.17828349768	8.28357806157	7.572336214299999	7.84712388802	7.3363887989	7.82248265028	8.16859278201	8.06103574292	7.478598793560001	7.420897513080001
NM_001316959	1.1761143195100001	1.6324296141999999	1.9461408329499998	2.07197911087	2.09113121993	0.898624189519	1.19799729154	1.68784682111	2.0669333491999997	2.38342938142	2.2921842853	1.2099267623999999
NM_001042691	1.23366043875	1.11502452515	1.23732407304	1.30138073326	2.06718778837	0.792759501098	1.1275735349	1.2034378282200002	1.4770407236200003	1.71141755171	2.2645739582799997	1.3498416955399999
NM_001042694	3.1170633331299995	3.46778831541	3.3684069061799997	3.7378126006800003	3.6719975212300002	3.36228448375	2.89462851407	3.0261222441699998	3.7409015519300004	3.98018343052	4.18094255693	4.15618991515
NM_001042695	4.60944101799	4.49323595816	5.0834936179	5.12718504333	5.04723886121	2.42929084192	4.52695908646	4.920554606930001	5.210425880280001	5.05065806865	4.89766267827	2.93597153495
NM_001042696	0.41046509455799995	0.480472177185	0.8392351718850001	0.682193117623	0.8650176287319999	0.444736923345	0.499584300123	0.9039242411799998	0.967712897445	1.0770777131	0.8461926315360001	0.733947043951
NM_001100138	2.6844675494200003	2.5719855274000003	4.28033220399	4.9153715749	4.69898007582	5.7945176061899994	2.6076337228099997	3.3969027919099997	4.24647902151	5.1071839817	4.6734804069199996	5.25070757245
NM_001079658	1.0048863877	1.00348854064	2.07577922957	3.31299915138	3.5152483975099997	1.3254482692899998	0.980851199834	1.33370176215	2.06098566316	3.47195010551	3.94502261514	1.58863670247
NM_001288641	0.47228299136600005	0.38927489911799995	0.775267750173	0.846777009957	1.21568196987	3.3875266003099997	0.571329171252	0.462584592347	0.6806424875920001	0.733147113427	1.00384874934	2.86676343343
NM_001079656	1.8364926400400001	1.35306742416	1.48001016591	1.50755656006	0.994880787991	1.3427433961000002	2.03476437151	1.40880047855	1.60082358793	1.77579598157	1.74209256153	1.9429548690599998
NM_199213	3.19635054793	3.35520089171	4.0413595976300005	4.02751596607	4.11753468314	5.12800764334	3.2095705530400003	3.7542408534400002	4.31160002731	4.5424287344300005	4.09049058099	4.97933207865
NM_194372	1.34848343974	1.50945833463	1.52842632855	1.44116925643	1.38450379584	0.8484985896100001	1.2292998718600001	0.972093597332	0.926718063744	0.9188592748090001	1.5747327649899998	0.7733256219429999
NM_199212	5.860797724219999	6.40559722059	6.29119179661	5.852491869700001	5.141241409059999	2.5108767967700003	5.60035260269	5.804518799019999	6.37917885123	6.24946061649	4.78680653611	2.32340202485
NM_199747	4.35495932003	4.7694510499	5.56402233538	6.04470748528	5.43607618641	2.82584820764	4.20374255197	4.92254735251	5.758143592020001	6.24718559051	5.58362359054	2.84027393823
NM_199680	2.4570846285299996	2.40307593938	3.8055574677599995	4.1639258056	3.7543655508699993	2.9614228692	2.7214445233499998	3.36048278319	3.6940340640400002	4.045423999880001	3.9206080944300004	3.0254036284599994
NM_199681	5.224328928359999	5.81071231886	5.7291981868	5.818691351519999	5.90004798584	3.7417564354800006	4.916414543219999	5.47569118491	6.11635793655	6.275520156900001	6.02061491981	4.21442500619
NM_199682	5.91422329283	5.92816282345	5.89412399344	5.60210915327	6.39193847697	4.836405175	5.87172794885	6.12716020586	5.85743160247	5.94424632707	6.213494863169999	4.78926863635
NM_199683	8.500049191010001	8.679332226589999	8.22015182945	7.86839785897	7.701911641910001	8.54825386663	8.59752702193	8.42340282827	8.14242723369	7.28850395082	7.49643015102	8.589945821010001
NM_199684	5.8829504880900005	5.571562783099999	6.35219073011	6.5812595296500005	6.728623928869999	5.80809609988	6.0225703975	6.199504313230001	6.41161620676	6.3547552298	6.473907231419999	5.7079011816400005
NM_130929	2.69172318134	2.34616135444	2.42578182283	2.5073296371700002	2.6367302225400002	2.2613557507900004	2.81330019325	2.66128955369	2.90262701556	2.9569315622600003	2.9261096908999997	2.51370630534
NM_199686	6.254316811130001	6.16460258425	6.80812729077	6.59788752285	6.57404518359	5.7083403095300005	6.20448204546	6.79306094821	6.85382691292	6.848624246880001	6.17356340201	5.17918110809
NM_199687	4.7395358752	4.39914699633	4.45098551496	4.87521132117	5.44094788055	5.66422166373	4.44507924575	4.26377335258	4.85734250661	5.29214546171	5.537601456749999	5.85705452352
NM_199688	3.8924092494	4.487941772219999	6.1367038009599995	6.74583988862	6.538121454190001	4.34899915514	4.0458210042100005	5.43280625973	6.17725138334	7.030780790730001	6.875405284939999	4.34555613683
NM_199217	1.63047186695	2.0152703375599996	3.50776696638	3.9245511587	3.55490483571	1.14796641011	1.5807700770700002	2.87742236061	3.2868737789999996	3.8275196517400003	3.6230682752099996	1.41808291848
NM_130926	10.7949067223	10.2741464135	9.696547324500001	9.941767144810001	9.32469042448	8.43960780145	10.9168219625	10.389515027	10.9250575979	10.918882330299999	10.9329047387	9.6076339012
NM_130927	5.73403411945	5.20333682009	4.72777503149	4.76058675059	4.19276338001	3.61251906018	6.31352721095	5.79576315829	6.443870175240001	6.56690352129	6.57640148516	5.34289359965
NM_130921	3.08888886991	3.57588772965	4.3845156661699995	5.11552274913	4.74967823092	3.7215139758099998	3.12019008828	3.9555712408599994	4.376259221690001	4.92660560319	4.87792122514	3.7670832672900003
NM_130922	8.81741286727	9.07145010756	9.04947380744	8.8091847098	9.0706472484	7.333034859660001	8.7950910855	9.04653104099	9.12132920454	8.79284586983	8.91541867227	7.1872040102999994
