	transcript	riboseq(control)	riboseq(RK33)	rnaseq(control)	rnaseq(RK33)	TE(control)	TE(RK33)	log2(TE(control))	log2(TE(RK33))
4643	NM_001045229	2.17715848867	0.769537859825	15.2489910843	10.8975786228	0.142773936756	0.0706154905104	-2.80819545406	-3.82387149592
4644	NM_201110	7.90353888857	9.31194250518	38.309245786	67.386836435	0.206308913851	0.138186372856	-2.27712193876	-2.85531274242
4645	NM_201111	42.9115475475	14.8304485244	198.219674827	161.313220559	0.216484804472	0.0919357289688	-2.20766233221	-3.44323054492
4646	NM_201112	69.8774019567	14.7142072557	392.675601474	416.293438885	0.177951982997	0.0353457582592	-2.49044008537	-4.82231909796
4647	NM_001030061	17.2846151503	14.8371518549	86.8760922034	58.7209062143	0.198957097539	0.252672392363	-2.32947072865	-1.98466005457
4648	NM_001290213	1.85133729151	1.96311955864	5.13578716348	6.61575570666	0.360477806533	0.296733985607	-1.47201765481	-1.75275792352
4649	NM_001326457	1.67123289274	6.49784886705	3.23601050994	3.61687826958	0.516448536742	1.79653512857	-0.953303500853	0.845217145367
4650	NM_001113609	9.72743247824	9.16868185125	48.4986075704	51.2515872474	0.20057137649	0.178895568775	-2.31781236103	-2.48281044246
4651	NM_201119	37.3545765999	11.0737679426	145.485414242	109.770967029	0.256758224146	0.100880663096	-1.96151760707	-3.30927843113
4652	NM_001113604	0.887760998404	2.51030212932	2.23648506288	1.30241846372	0.396944747425	1.92741595673	-1.33298988894	0.946667954073
4653	NM_001001823	16.3052951283	11.5265305508	17.214124338	20.9556354924	0.94720444724	0.550044428621	-0.0782522402757	-0.862379941046
4654	NM_001162502	86.0319642953	24.5468910628	278.722649655	152.970989501	0.308665135043	0.160467622932	-1.69588556089	-2.6396458564
4655	NM_212675	52.9353302304	8.73157027462	162.013155171	236.469977167	0.326734765301	0.0369246463303	-1.61380812601	-4.75927208706
4656	NM_212674	7.05179659188	4.62897712849	22.445513576	24.8718746479	0.31417399152	0.186112916458	-1.67036434092	-2.42574991126
4657	NM_212677	1.69298564515	8.97603383169	4.46341505971	4.20833893424	0.37930275865	2.13291609159	-1.39857823057	1.09282721151
4658	NM_212676	8.97032197008	17.4385618856	161.237060349	174.462798334	0.0556343681202	0.0999557616416	-4.16787980685	-3.3225664607
4659	NM_212671	13.2724151598	18.7650573166	468.022537394	529.008274638	0.0283584957975	0.0354721432844	-5.14007517917	-4.81716968689
4660	NM_001327895	3.39734208942	2.40164726104	0.796160736024	0.810782788266	4.26715603483	2.96213399667	2.09327486577	1.56663690463
4661	NM_212672	7.14566529652	1.83687632979	10.0436335772	15.3756937599	0.711462165719	0.119466240579	-0.491141056029	-3.06532510371
4662	NM_001312687	4.66916758956	12.1026600437	2.36167132517	2.3322241673	1.97706071111	5.18932108388	0.983357173687	2.3755458039
4663	NM_199844	15.3615428338	14.053307117	55.5133266199	65.8347967027	0.276718110211	0.213463211263	-1.85351102862	-2.22794064098
4664	NM_001163366	1.97674268338	6.28829048374	10.2029916989	9.62129402855	0.193741477178	0.653580533458	-2.36779524826	-0.613563080653
4665	NM_001008636	13.6573151995	23.1710927745	81.6144370498	51.7401292369	0.167339452347	0.447836004978	-2.5791504762	-1.15895757269
4666	NM_001327862	10.0643442885	6.71942085561	35.6044313234	45.8941066386	0.282671114645	0.146411409825	-1.82280362908	-2.77190010782
4667	NM_001324549	7.79749654551	5.97155228194	30.2727449031	37.2177768636	0.257574810955	0.16044892482	-1.95693658019	-2.63981397284
4668	NM_200385	6.65236980003	5.48647133671	24.8395944782	33.4120579372	0.267813140262	0.164206327758	-1.9007013466	-2.60641837186
4669	NM_001017851	22.0740025091	10.0970566536	64.4647215008	97.2640417387	0.342419884787	0.10381078632	-1.54616161146	-3.26797174211
4670	NM_001328258	25.5055991244	19.7894684122	31.9852516737	38.540877816	0.797417490555	0.513466987096	-0.326592845133	-0.96165657216
4671	NM_001034965	6.6389726664	1.67614965093	13.4996102133	22.3567841964	0.491789952562	0.0749727526198	-1.02388583441	-3.7374898182
4672	NM_001077211	0.269822095769	2.47965239967	0.422075610678	0.451433076015	0.639274312334	5.4928460749	-0.645492971034	2.45755386402
4673	NM_001045297	13.2548497612	17.8883943689	57.1549841666	46.5171235233	0.231910654066	0.384555041542	-2.10835899541	-1.37873798831
4674	NM_170761	21.7636256459	31.2227651512	49.7050804614	56.4932864088	0.437855153716	0.55268098452	-1.19147440217	-0.855481118685
4675	NM_001024439	33.3105248767	17.660893883	252.386108835	231.027299479	0.131982402005	0.0764450518308	-2.92158251555	-3.70943306857
4676	NM_001114928	13.4753973354	2.38150517745	30.7569618329	36.0861392072	0.438125111596	0.0659950116519	-1.19058518829	-3.92149920981
4677	NM_001045292	1.92086008431	7.46841363453	8.61474470666	13.3423553578	0.222973535458	0.559752265192	-2.16505560685	-0.837139633533
4678	NM_001099445	3.34246578548	4.13499473358	0.435710946119	0.602463182455	7.67129174801	6.8634812118	2.93946952969	2.77894050834
4679	NM_200962	4.79607922442	6.10279518923	86.7747261875	93.0591333867	0.0552704622087	0.065579755228	-4.17734751239	-3.9306056728
4680	NM_001030074	3.69891399538	4.57596004642	32.6389918474	32.0207236444	0.113328071304	0.142906203409	-3.14142283465	-2.80685955121
4681	NM_194398	39.098612097	32.446451794	202.824028579	241.020759854	0.192771104937	0.134620983743	-2.37503927718	-2.89302479057
4682	NM_001080586	29.155598169	11.7775199626	120.234748445	104.345816181	0.242488952205	0.1128700737	-2.04400907527	-3.14726507333
4683	NM_001099449	9.79843563502	1.50580541353	32.2447705766	35.8853386943	0.303876735973	0.0419615772992	-1.71844186485	-4.57478728119
4684	NM_001099448	6.76104712844	4.46088144723	17.4631551223	23.2587260032	0.387160686662	0.191793886158	-1.36899562997	-2.3823713628
4685	NM_001079969	0.968603914855	0.684724963785	8.54619261556	9.45563396724	0.113337477685	0.0724144955439	-3.14130309402	-3.78757767263
4686	NM_001126422	164.135534143	81.0024974165	47.8814857886	96.5628657148	3.42795407118	0.838857637632	1.77734777989	-0.253502102946
4687	NM_001009889	41.7495306059	40.581139428	396.004326414	485.094653966	0.105426955771	0.0836561258637	-3.24568430965	-3.57938500182
4688	NM_200961	83.2560058489	30.6047514903	137.317633661	206.987073937	0.606302363573	0.147858273989	-0.721890648322	-2.75771311752
4689	NM_213496	6.00057785565	4.24192530289	48.6553554899	79.4461388006	0.123328209099	0.0533937251946	-3.01942526698	-4.22718598274
4690	NM_001327986	15.3642875458	3.25839419148	18.5925565335	31.219220282	0.826367665905	0.104371414854	-0.275144289318	-3.26020145285
