value1	value2	log2.Fold_change.	log2.Fold_change..normalized	z.score	p.value	q.value.Benjamini.et.al..1995.	q.value.Storey.et.al..2003.	Signature.p.value...0.001.
NM_001024417	207	591	-1.51352736267821	-1.30198335442025	-11.9505761786799	6.44766631809897e-33	8.87925502855457e-33	1.56091129441233e-34	TRUE
NM_200031	840	1596	-0.925999418556222	-0.714455410298266	-11.9315834519137	8.10175651923627e-33	1.1155996757876e-32	1.96114665969118e-34	TRUE
NM_001030071	311	771	-1.30981627978443	-1.09827227152648	-11.9277308891476	8.48550317559176e-33	1.1683205423946e-32	2.05382627737694e-34	TRUE
NM_001109859	587	1213	-1.04714714201046	-0.835603133752501	-11.9129501702103	1.01327574869387e-32	1.39497776784102e-32	2.45227391968671e-34	TRUE
NM_001102639	458	1010	-1.14093578954221	-0.929391781284257	-11.8956968176054	1.24608602137894e-32	1.7144274396759e-32	3.0138442306642e-34	TRUE
NM_001127520	74	328	-2.14809863898913	-1.93655463073118	-11.8631458815768	1.83932071698653e-32	2.5293264189721e-32	4.44637997437014e-34	TRUE
NM_001045284	2166	3453	-0.67281709124506	-0.461273082987104	-11.8390987575236	2.45072260409037e-32	3.36800963826519e-32	5.92072675821489e-34	TRUE
NM_001109863	994	1816	-0.869446445728627	-0.657902437470671	-11.8353793451634	2.56182622882498e-32	3.51997401581734e-32	6.18786956750089e-34	TRUE
NM_001105130	5251	7507	-0.515644287330737	-0.304100279072781	-11.8261909110857	2.85820183437239e-32	3.92638898222496e-32	6.90231881943e-34	TRUE
NM_001044909	735	1433	-0.963222454538419	-0.751678446280463	-11.818442182774	3.13442890207323e-32	4.30540666100451e-32	7.56860554470863e-34	TRUE
NM_200642	1886	3067	-0.701498490591923	-0.489954482333967	-11.7927742479486	4.25296612402855e-32	5.83881048835996e-32	1.0264222851923e-33	TRUE
NM_194385	67	310	-2.21003521481647	-1.99849120655851	-11.7748417504218	5.26157484280347e-32	7.21979762133143e-32	1.26919022083117e-33	TRUE
NM_200093	5495	7813	-0.507757133015684	-0.296213124757727	-11.7679810273452	5.70741085759175e-32	7.82754078178908e-32	1.37602724265446e-33	TRUE
NM_001320463	2930	4470	-0.60937416676107	-0.397830158503114	-11.7459813233781	7.40577903452172e-32	1.01526304513913e-31	1.78476183965976e-33	TRUE
NM_198209	5298	7553	-0.511601943176	-0.300057934918044	-11.712887983054	1.09485673711802e-31	1.50002224966391e-31	2.63693481473449e-33	TRUE
NM_001145238	31	221	-2.83370624900456	-2.6221622407466	-11.7082420417907	1.15652667002133e-31	1.58435136966197e-31	2.78517954408343e-33	TRUE
NM_213032	1693	2794	-0.722750047513822	-0.511206039255866	-11.7007291815095	1.26362965849831e-31	1.73071902149604e-31	3.04248369871091e-33	TRUE
NM_200299	736	1427	-0.955207663418751	-0.743663655160795	-11.6841401366547	1.53626375244796e-31	2.10283580875257e-31	3.69663913652776e-33	TRUE
NM_001002129	5904	8320	-0.494890806968058	-0.283346798710102	-11.6422668598891	2.5124770657801e-31	3.43379579740328e-31	6.03637425170891e-33	TRUE
NM_001114579	257	667	-1.37591840199071	-1.16437439373275	-11.6279034613602	2.97310066101882e-31	4.06291304003739e-31	7.14231862021634e-33	TRUE
NM_001033098	2289	3599	-0.652878639369041	-0.441334631111085	-11.604377550673	3.91526102771815e-31	5.34714622255554e-31	9.3999112592443e-33	TRUE
NM_001328072	1083	1929	-0.832819900440777	-0.621275892182821	-11.5923083026178	4.50816841342311e-31	6.15626147794787e-31	1.08222796184835e-32	TRUE
NM_200377	181	531	-1.55272216372095	-1.34117815546299	-11.5897389625691	4.64546148641758e-31	6.34309741202662e-31	1.11507241994396e-32	TRUE
NM_200188	3865	5684	-0.55643814043057	-0.344894132172614	-11.588728176493	4.70060356834621e-31	6.4177343882727e-31	1.12819308139908e-32	TRUE
NM_001076606	2942	4467	-0.602509008048425	-0.390964999790469	-11.5531486095502	7.11646063540393e-31	9.70717214761839e-31	1.7064533672358e-32	TRUE
NM_001302256	369	851	-1.20553831562557	-0.993994307367611	-11.5482741066857	7.5317723297682e-31	1.0269480058375e-30	1.80530318808391e-32	TRUE
NM_001328389	2127	3375	-0.666067468864883	-0.454523460606927	-11.5468448071897	7.65804928486654e-31	1.04395253317791e-30	1.83519596478244e-32	TRUE
NM_001045012	1098	1947	-0.826374829715096	-0.61483082145714	-11.5383304671161	8.45503203996736e-31	1.15189244910961e-30	2.02494683166698e-32	TRUE
NM_001002657	3169	4763	-0.58784288898179	-0.376298880723834	-11.5114959034312	1.15458074177729e-30	1.57200970898184e-30	2.76348376275327e-32	TRUE
NM_001030163	994	1795	-0.852666087148126	-0.64112207889017	-11.5000191431762	1.31886175031335e-30	1.79531904318904e-30	3.15604604505147e-32	TRUE
NM_001004118	1825	2959	-0.69721323253918	-0.485669224281224	-11.4904974373451	1.47261502778753e-30	2.0044135237055e-30	3.5236196029545e-32	TRUE
NM_001099259	795	1503	-0.918818243744646	-0.70727423548669	-11.4766252129102	1.72898172255476e-30	2.35192237170177e-30	4.13451599460135e-32	TRUE
NM_001037387	195	552	-1.50119414302856	-1.2896501347706	-11.4646093416592	1.98653970039932e-30	2.70007645385573e-30	4.74654666303269e-32	TRUE
NM_001003620	492	1043	-1.08400893718053	-0.87246492892257	-11.4605304722667	2.08235450681511e-30	2.83001853083747e-30	4.97497579917973e-32	TRUE
NM_001199728	23	193	-3.06889508121107	-2.85735107295311	-11.4466528511077	2.44401375181032e-30	3.32017900729146e-30	5.83664383474251e-32	TRUE
NM_001328076	86	342	-1.9915877601838	-1.78004375192584	-11.4407780903324	2.61529411547316e-30	3.55177846212027e-30	6.24377957266138e-32	TRUE
NM_001328196	2392	3723	-0.638248226653408	-0.426704218395452	-11.440303782533	2.62963157118154e-30	3.5708867197029e-30	6.27737056084827e-32	TRUE
NM_001114567	345	807	-1.22597231161225	-1.01442830335429	-11.4363827436015	2.75118488454109e-30	3.73556918639164e-30	6.5668708865169e-32	TRUE
NM_001006067	74	315	-2.08975465275833	-1.87821064450037	-11.3899964644287	4.69008744030991e-30	6.36174989110194e-30	1.11835139607021e-31	TRUE
NM_001002044	185	531	-1.52118659028784	-1.30964258202988	-11.3792401502924	5.30600141002296e-30	7.19572893566027e-30	1.26495911324558e-31	TRUE
NR_102278	71	308	-2.11703942119022	-1.90549541293226	-11.3724462175285	5.73572160470889e-30	7.77454591040221e-30	1.3667111127508e-31	TRUE
NM_001201348	52	265	-2.34940883130947	-2.13786482305151	-11.3680566056638	6.03155506340261e-30	8.17470682195052e-30	1.4370566185854e-31	TRUE
NM_001020692	753	1434	-0.929323254029976	-0.71777924577202	-11.3559036475451	6.93194326070214e-30	9.39121135268504e-30	1.65090965643833e-31	TRUE
NM_001076596	4912	7010	-0.513103883527807	-0.30155987526985	-11.3375214708637	8.55326657165214e-30	1.15795135642582e-29	2.03559796943839e-31	TRUE
NM_001083552	6466	8990	-0.475447608275724	-0.263903600017768	-11.3095860805673	1.1764318758717e-29	1.5913767494318e-29	2.79752967322715e-31	TRUE
NM_001320482	362	829	-1.19538240441254	-0.983838396154589	-11.301438681979	1.29085699757547e-29	1.74563081980991e-29	3.06869760329331e-31	TRUE
NM_001045209	29	206	-2.82851953205565	-2.61697552379769	-11.2917069798536	1.44208457996845e-29	1.94954418717339e-29	3.42716312452872e-31	TRUE
NM_001159670	26	197	-2.92161210131528	-2.71006809305733	-11.2521036531438	2.26133387921464e-29	3.05368112276593e-29	5.36815908398905e-31	TRUE
NM_001114891	304	731	-1.26580008250885	-1.0542560742509	-11.2340913725048	2.77332331539853e-29	3.74279530609722e-29	6.57957390250974e-31	TRUE
NM_001008592	513	1064	-1.05246741989414	-0.840923411636179	-11.2180044372198	3.32693071700877e-29	4.48765987827628e-29	7.88899402816544e-31	TRUE
NM_001030262	574	1157	-1.0112662224318	-0.799722214173846	-11.204564425184	3.87253916041299e-29	5.21940734236527e-29	9.17535518986306e-31	TRUE
NM_001326550	2724	4140	-0.603904064374616	-0.39236005611666	-11.1592281886044	6.45495166826876e-29	8.68858225764147e-29	1.52739234707969e-30	TRUE
NM_001114902	209	566	-1.437299110751	-1.22575510249304	-11.1567663595726	6.63616238398007e-29	8.93159770970266e-29	1.57011277380684e-30	TRUE
NM_001327788	24	189	-2.97727992349992	-2.76573591524196	-11.1396768716359	8.04105621268442e-29	1.08180802603453e-28	1.90174328904042e-30	TRUE
NM_199915	3428	5063	-0.56262537479731	-0.351081366539354	-11.1216296420769	9.84569320245897e-29	1.32406230640118e-28	2.32760946939901e-30	TRUE
NM_001089482	15	162	-3.43295940727611	-3.22141539901815	-11.1004836129826	1.2476693054168e-28	1.67754489574465e-28	2.94900728296554e-30	TRUE
NM_212585	634	1242	-0.970110428081075	-0.758566419823118	-11.0902393184401	1.39912952689665e-28	1.88024310175886e-28	3.30533663504205e-30	TRUE
NM_131391	51	255	-2.32192809488736	-2.11038408662941	-11.0607040033562	1.94564345752984e-28	2.61205617089107e-28	4.59181312584396e-30	TRUE
NM_201158	1231	2103	-0.772618088247322	-0.561074079989366	-11.0456170123635	2.30180856978747e-28	3.08866073562519e-28	5.42965081117854e-30	TRUE
NM_001002736	70	297	-2.0850361038558	-1.87349209559784	-11.0410201071387	2.42266926958275e-28	3.25050993931559e-28	5.71417045749972e-30	TRUE
NM_201029	287	694	-1.27388492590257	-1.06234091764462	-11.0145896284482	3.25014277091837e-28	4.35898428872591e-28	7.66279128886082e-30	TRUE
NM_001005573	1103	1918	-0.798169929426749	-0.586625921168792	-10.9802578522471	4.7556444051405e-28	6.37171419546967e-28	1.12010305149384e-29	TRUE
NM_001128745	30	201	-2.74416109557041	-2.53261708731245	-10.9532372697184	6.41144462193565e-28	8.57642306734736e-28	1.50767554129596e-29	TRUE
NM_001099429	76	307	-2.01416733192659	-1.80262332366864	-10.9341921440691	7.91074055164367e-28	1.05788132712447e-27	1.85968181603777e-29	TRUE
NM_001030254	294	701	-1.25359828917426	-1.0420542809163	-10.8968446232859	1.19323750437915e-27	1.59360872422034e-27	2.80145332971079e-29	TRUE
NM_200706	364	815	-1.16286160891974	-0.951317600661788	-10.8964358469556	1.19860861995335e-27	1.60062195108571e-27	2.81378209489348e-29	TRUE
NM_001045059	61	273	-2.16201980335697	-1.95047579509901	-10.874452013634	1.52569800934102e-27	2.03497515149221e-27	3.57734481957966e-29	TRUE
NM_001077770	2319	3574	-0.624036814395486	-0.41249280613753	-10.8624338891054	1.74047510169829e-27	2.32098107729968e-27	4.0801233504655e-29	TRUE
NM_001033744	399	869	-1.12296743059206	-0.911423422334099	-10.8545691998527	1.8969917783617e-27	2.52894361667586e-27	4.44570703455052e-29	TRUE
NM_001030100	98	350	-1.83650126771712	-1.62495725945916	-10.853235687589	1.92488076718738e-27	2.5658672155141e-27	4.51061615392102e-29	TRUE
NM_001020734	239	604	-1.33753793134433	-1.12599392308637	-10.7718115846257	4.67706601996191e-27	6.22149015146642e-27	1.09369470910217e-28	TRUE
NM_001002096	5696	7935	-0.478281076756145	-0.266737068498189	-10.7340616445811	7.04308383808781e-27	9.36133587875233e-27	1.64565775585236e-28	TRUE
NM_001006044	226	580	-1.35973012759975	-1.14818611934179	-10.7223596709549	7.99374966537377e-27	1.06217445802389e-26	1.86722884164718e-28	TRUE
NM_001077321	242	607	-1.32668946898109	-1.11514546072313	-10.7146140225186	8.69190518426965e-27	1.15471251323853e-26	2.02990430831974e-28	TRUE
NM_001103121	1705	2734	-0.681241503694524	-0.469697495436568	-10.7113709741669	9.00187211464272e-27	1.19565347343285e-26	2.10187566961739e-28	TRUE
NM_001007424	2210	3415	-0.62783920889866	-0.416295200640704	-10.7088771662927	9.24765968601273e-27	1.22817749822988e-26	2.15905064373646e-28	TRUE
NM_001044947	233	591	-1.34282817552325	-1.13128416726529	-10.6955110526404	1.06829098689382e-26	1.41808726033599e-26	2.49289880063397e-28	TRUE
NM_001082887	364	806	-1.14684138832927	-0.935297380071315	-10.6832405404325	1.21939267819963e-26	1.61834325429118e-26	2.84493491372363e-28	TRUE
NM_001005774	120	388	-1.69302224657861	-1.48147823832065	-10.6805180237431	1.25568986365756e-26	1.66552268963877e-26	2.92787308056445e-28	TRUE
NM_001044784	90	329	-1.87009067740557	-1.65854666914761	-10.6777818678481	1.29324794320675e-26	1.71516863974406e-26	3.01514720884658e-28	TRUE
NM_152893	91	331	-1.86289276660852	-1.65134875835057	-10.6770161290192	1.30395694865701e-26	1.72919971125777e-26	3.03981285695335e-28	TRUE
NM_001045346	271	654	-1.27099778414421	-1.05945377588626	-10.6687321833305	1.42558187083906e-26	1.88992557363098e-26	3.32235774734755e-28	TRUE
NM_001079953	184	505	-1.45657762158214	-1.24503361332419	-10.6684734312993	1.42955674609617e-26	1.89500702673896e-26	3.33129058858565e-28	TRUE
NM_001004566	394	853	-1.11435011186192	-0.902806103603959	-10.6684180997427	1.43040815877312e-26	1.89594744935546e-26	3.3329437861556e-28	TRUE
NM_001040243	142	429	-1.59508671799486	-1.38354270973691	-10.6677496212808	1.44073416342161e-26	1.90944462270069e-26	3.35667087840542e-28	TRUE
NM_001076565	612	1187	-0.955716376949255	-0.744172368691299	-10.662735236003	1.52058433237759e-26	2.01507226104697e-26	3.54235692207303e-28	TRUE
NM_001002394	2541	3850	-0.599462070416271	-0.387918062158315	-10.647645596066	1.78830803283373e-26	2.36915332048231e-26	4.16480680444799e-28	TRUE
NM_001098734	2039	3180	-0.641164990155122	-0.429620981897166	-10.6400365602844	1.9405318549335e-26	2.56954510567992e-26	4.51708162909994e-28	TRUE
NR_131904	3821	5520	-0.530718009308021	-0.319174001050065	-10.6158678546274	2.51446841612092e-26	3.32820014162739e-26	5.85074443117621e-28	TRUE
NM_001113472	494	1006	-1.02604735822085	-0.814503349962893	-10.613740933413	2.57238949922417e-26	3.40452818361146e-26	5.98492382171086e-28	TRUE
NM_001040635	2377	3629	-0.6104301535369	-0.398886145278944	-10.6096242034628	2.68828113211794e-26	3.55755685643672e-26	6.25393758808396e-28	TRUE
NM_001003594	1022	1779	-0.799671314329538	-0.588127306071582	-10.599202516272	3.005319557102e-26	3.97592999460472e-26	6.98940847448722e-28	TRUE
NM_194386	417	886	-1.08725931511036	-0.875715306852399	-10.5961877808432	3.10375530811555e-26	4.1045304401441e-26	7.21547911584546e-28	TRUE
NM_001007186	1924	3021	-0.650917384957898	-0.439373376699942	-10.5881254074816	3.38298634318147e-26	4.47246803552572e-26	7.86228782493553e-28	TRUE
NM_131408	0	122	-7.93073733756289	-7.71919332930493	-10.5876098452247	3.40166636584667e-26	4.49627364639379e-26	7.90335415562725e-28	TRUE
NM_001083079	34	203	-2.57787307593484	-2.36632906767688	-10.5855278350061	3.47814834160441e-26	4.59600167759601e-26	8.0794513781022e-28	TRUE
NM_001302743	4103	5878	-0.518646204758797	-0.307102196500841	-10.5624591059954	4.44852650574358e-26	5.87767121378251e-26	1.03325373051356e-27	TRUE
NM_001002397	501	1014	-1.01717514380813	-0.805631135550177	-10.5560040283305	4.7651756343074e-26	6.29231241180075e-26	1.10614477002464e-27	TRUE
NM_001009556	1034	1793	-0.794139302553441	-0.582595294295485	-10.5508471313835	5.03411411618606e-26	6.64678266833583e-26	1.16845817640609e-27	TRUE
NM_001006052	4910	6910	-0.492962686073565	-0.281418677815608	-10.5412769977641	5.57368613839632e-26	7.35484236088384e-26	1.29293014704576e-27	TRUE
NM_198910	2578	3889	-0.593146971072557	-0.3816029628146	-10.5387532126097	5.72528696021156e-26	7.55339676611986e-26	1.32783463088945e-27	TRUE
NM_001089581	117	378	-1.69187770463767	-1.48033369637971	-10.5359289141773	5.8997894979631e-26	7.78208109006314e-26	1.36803574494127e-27	TRUE
NM_200631	144	428	-1.57154198495883	-1.35999797670088	-10.5168011830821	7.22861798996855e-26	9.53203956137454e-26	1.67566627631335e-27	TRUE
NM_182864	759	1396	-0.879127150794186	-0.66758314253623	-10.5119168970816	7.61301659939945e-26	1.00319936519025e-25	1.76355472912647e-27	TRUE
NM_001171033	224	568	-1.34239219744708	-1.13084818918912	-10.4820773408998	1.04424424299777e-25	1.37563752796609e-25	2.41827512276024e-27	TRUE
NM_001032728	3302	4832	-0.54928033441182	-0.337736326153864	-10.4761578651157	1.11168771932208e-25	1.46433988990206e-25	2.57420770735392e-27	TRUE
NM_001076604	916	1619	-0.821683482205623	-0.610139473947667	-10.4498410655648	1.46770980704866e-25	1.93101445944116e-25	3.39458915159225e-27	TRUE
NM_001126408	243	599	-1.301599689183	-1.09005568092505	-10.4496308906913	1.4709659058795e-25	1.9351077437804e-25	3.40178486084467e-27	TRUE
NM_001243179	142	422	-1.5713520692025	-1.35980806094455	-10.4417103621002	1.59903361249542e-25	2.10337813842236e-25	3.69759251437775e-27	TRUE
NM_001002513	167	467	-1.48357444723561	-1.27203043897765	-10.4327719601598	1.75686867050316e-25	2.31008509510626e-25	4.06096897139345e-27	TRUE
NM_001122628	321	724	-1.1734163999609	-0.961872391702947	-10.3650755404143	3.57475895233961e-25	4.69301327659685e-25	8.2499910236946e-27	TRUE
NM_001111238	3531	5117	-0.53522141225044	-0.323677403992484	-10.3571252726706	3.88461903093772e-25	5.09930232371398e-25	8.9642189182665e-27	TRUE
NM_001113603	315	714	-1.18057224564182	-0.969028237383863	-10.3569702100849	3.8909199194382e-25	5.10707141774895e-25	8.97787644537607e-27	TRUE
NM_212579	381	818	-1.10230984544843	-0.890765837190472	-10.3294530204528	5.18554310305434e-25	6.80233227880036e-25	1.1958027163517e-26	TRUE
NM_001317765	869	1544	-0.829244670453679	-0.617700662195723	-10.3178627407353	5.8511089793411e-25	7.67390584463967e-25	1.34901928896446e-26	TRUE
NM_001002307	200	521	-1.38128337250378	-1.16973936424583	-10.3145422496849	6.05692447625952e-25	7.9422790117802e-25	1.39619742568424e-26	TRUE
NM_001013495	1195	2002	-0.744431355967881	-0.532887347709925	-10.2858165280363	8.16470706327009e-25	1.07019530941214e-24	1.88132894067853e-26	TRUE
NM_001030190	172	471	-1.45331849491069	-1.24177448665273	-10.2819136054743	8.50224832265042e-25	1.11432941506206e-24	1.95891362965999e-26	TRUE
NM_001256731	93	324	-1.80069119177659	-1.58914718351864	-10.2757814821302	9.06071089386184e-25	1.1867078587351e-24	2.08614990098897e-26	TRUE
NM_001020767	1855	2902	-0.645628332558578	-0.434084324300622	-10.2619694315829	1.0455231451221e-24	1.36894951269345e-24	2.40651805694481e-26	TRUE
NM_199541	99	334	-1.75434767239444	-1.54280366413649	-10.2105664208494	1.77823706308236e-24	2.325815645485e-24	4.08862218517606e-26	TRUE
NM_001013481	330	732	-1.14937762403823	-0.937833615780271	-10.2041344985562	1.90007606192911e-24	2.48322721971044e-24	4.36534078745696e-26	TRUE
NM_001044926	242	588	-1.28080910756177	-1.06926509930381	-10.1924256779986	2.14348022360732e-24	2.799964287005e-24	4.92214252826651e-26	TRUE
NM_212928	199	515	-1.37180400152693	-1.16025999326898	-10.1885953738441	2.22962295370494e-24	2.91163552941284e-24	5.11845280764794e-26	TRUE
NM_182941	62	258	-2.05703094503638	-1.84548693677842	-10.1860901780362	2.28781031886154e-24	2.98732951971028e-24	5.25151757940463e-26	TRUE
NM_001040241	896	1574	-0.812864903449883	-0.601320895191927	-10.1701984036443	2.69359442490727e-24	3.51615444283594e-24	6.18115502378374e-26	TRUE
NR_147694	311	700	-1.17044034170173	-0.95889633344377	-10.1655377947427	2.82558345392552e-24	3.68772883539107e-24	6.4827708759132e-26	TRUE
NM_001002702	559	1082	-0.952780310983625	-0.741236302725669	-10.1452069341855	3.48040007451521e-24	4.5387951753004e-24	7.97888632477298e-26	TRUE
NM_001110011	2420	3640	-0.588931402924102	-0.377387394666146	-10.0905218167943	6.08452033411812e-24	7.92168124615515e-24	1.3925764817086e-25	TRUE
NM_001005987	376	800	-1.08926733809709	-0.877723329839131	-10.0883767089904	6.21894000793136e-24	8.09589831018867e-24	1.42320263019231e-25	TRUE
NM_001122625	1093	1846	-0.756109151973869	-0.544565143715912	-10.0729812394739	7.27391608232133e-24	9.46558910186309e-24	1.66398474757736e-25	TRUE
NM_001327849	275	638	-1.21412480535285	-1.00258079709489	-10.0705169088875	7.45850509319289e-24	9.70295928051611e-24	1.7057127744923e-25	TRUE
NM_001039982	154	432	-1.48810096146857	-1.27655695321061	-10.062019625977	8.13128667984429e-24	1.05761373646285e-23	1.85921141026087e-25	TRUE
NM_001076763	1265	2084	-0.720217892696835	-0.508673884438879	-10.0596289495782	8.33117491949769e-24	1.08340159582211e-23	1.90454467392222e-25	TRUE
